signature_id,length,conservation,divergence,fraction_nontarget_hit,score
0-CM002100.1-1764362:1770610,6248,0.9827,0.1212,1.0000,1.1039
0-CM002100.1-3897516:3898566,1050,0.9915,0.1122,1.0000,1.1037
0-CM002100.1-3803473:3806354,2881,0.9779,0.1254,1.0000,1.1033
0-CM002100.1-3358959:3359412,453,0.9992,0.1041,1.0000,1.1033
0-CM002100.1-3513933:3514191,258,0.9999,0.1033,1.0000,1.1032
0-CM002100.1-2664842:2672383,7541,0.9874,0.1157,1.0000,1.1032
0-CM002100.1-2643751:2646222,2471,0.9893,0.1138,1.0000,1.1031
0-CM002100.1-1917103:1918064,961,0.9911,0.1120,1.0000,1.1030
0-CM002100.1-3367395:3373309,5914,0.9827,0.1203,1.0000,1.1030
0-CM002100.1-192291:194786,2495,0.9877,0.1152,1.0000,1.1029
0-CM002100.1-1737782:1738019,237,0.9957,0.1070,1.0000,1.1027
0-CM002100.1-3409156:3409894,738,1.0000,0.1024,1.0000,1.1024
0-CM002100.1-442950:444335,1385,0.9939,0.1084,1.0000,1.1023
0-CM002100.1-112870:122156,9286,0.9872,0.1150,1.0000,1.1022
0-CM002100.1-141266:143010,1744,0.9895,0.1127,1.0000,1.1022
2-KK309389.1-59348:62949,3601,0.9943,0.1079,1.0000,1.1021
0-CM002100.1-587295:592180,4885,0.9901,0.1119,1.0000,1.1020
0-CM002100.1-236894:243929,7035,0.9876,0.1143,1.0000,1.1020
0-CM002100.1-3172448:3174993,2545,0.9946,0.1073,1.0000,1.1019
0-CM002100.1-2929709:2930149,440,0.9962,0.1057,1.0000,1.1019
0-CM002100.1-2885393:2891220,5827,0.9784,0.1234,1.0000,1.1019
0-CM002100.1-1126259:1135683,9424,0.9856,0.1161,1.0000,1.1016
0-CM002100.1-3391977:3393816,1839,0.9932,0.1084,1.0000,1.1016
0-CM002100.1-822768:828803,6035,0.9829,0.1179,1.0000,1.1008
0-CM002100.1-1718236:1720631,2395,0.9925,0.1081,1.0000,1.1006
0-CM002100.1-606642:606930,288,1.0000,0.1005,1.0000,1.1005
0-CM002100.1-3210687:3210942,255,0.9999,0.1002,1.0000,1.1001
0-CM002100.1-2521542:2521813,271,1.0000,0.0998,1.0000,1.0998
0-CM002100.1-1830195:1831878,1683,0.9876,0.1120,1.0000,1.0996
0-CM002100.1-2901747:2904893,3146,0.9925,0.1070,1.0000,1.0995
0-CM002100.1-1233814:1235216,1402,0.9932,0.1062,1.0000,1.0994
0-CM002100.1-3872748:3873554,806,0.9999,0.0993,1.0000,1.0993
0-CM002100.1-4034887:4035406,519,1.0000,0.0990,1.0000,1.0990
0-CM002100.1-3408757:3408997,240,1.0000,0.0990,1.0000,1.0990
0-CM002100.1-2049396:2051232,1836,0.9956,0.0911,1.0000,1.0868
0-CM002100.1-4200626:4209288,8662,0.9900,0.1088,1.0000,1.0987
0-CM002100.1-1750475:1751128,653,0.9963,0.1022,1.0000,1.0986
0-CM002100.1-1457587:1457922,335,0.9997,0.0988,1.0000,1.0985
0-CM002100.1-1082872:1088058,5186,0.9872,0.1110,1.0000,1.0982
0-CM002100.1-513087:515047,1960,0.9968,0.1004,1.0000,1.0972
0-CM002100.1-2112411:2117252,4841,0.9884,0.1096,1.0000,1.0979
0-CM002100.1-322545:326862,4317,0.9903,0.1072,1.0000,1.0975
0-CM002100.1-3030090:3033417,3327,0.9867,0.1107,1.0000,1.0975
0-CM002100.1-4283659:4287737,4078,0.9935,0.1038,1.0000,1.0974
0-CM002100.1-332167:332719,552,0.9962,0.1010,1.0000,1.0972
0-CM002100.1-2180931:2182872,1941,0.9828,0.1142,1.0000,1.0970
0-CM002100.1-1056603:1057036,433,0.9978,0.0982,0.9500,1.0960
0-CM002100.1-2696986:2697292,306,0.9901,0.0882,0.7500,1.0783
0-CM002100.1-4212650:4215110,2460,0.9876,0.1086,1.0000,1.0962
0-CM002100.1-1456218:1457202,984,0.9991,0.0970,1.0000,1.0961
0-CM002100.1-461613:462040,427,0.9997,0.0964,1.0000,1.0961
0-CM002100.1-1275387:1279505,4118,0.9872,0.1088,1.0000,1.0960
0-CM002100.1-2639176:2643487,4311,0.9912,0.1047,1.0000,1.0958
0-CM002100.1-3499632:3502313,2681,0.9921,0.1036,1.0000,1.0958
0-CM002100.1-1575782:1578907,3125,0.9908,0.1049,1.0000,1.0957
0-CM002100.1-4234727:4235555,828,0.9966,0.0983,1.0000,1.0949
0-CM002100.1-788164:788465,301,1.0000,0.0949,1.0000,1.0949
0-CM002100.1-2147854:2152702,4848,0.9896,0.1051,1.0000,1.0947
0-CM002100.1-1092617:1093863,1246,0.9935,0.1010,1.0000,1.0946
0-CM002100.1-3178294:3180856,2562,0.9850,0.1093,1.0000,1.0943
0-CM002100.1-2734089:2734536,447,0.9946,0.0996,1.0000,1.0941
0-CM002100.1-2238174:2238696,522,1.0000,0.0925,0.6000,1.0925
0-CM002100.1-898791:899062,271,0.9998,0.0939,1.0000,1.0937
0-CM002100.1-3207833:3209804,1971,0.9924,0.1011,1.0000,1.0936
0-CM002100.1-3502410:3504380,1970,0.9909,0.1023,1.0000,1.0932
1-AWPL01000041.1-12216:19086,6870,0.9848,0.1084,1.0000,1.0932
0-CM002100.1-2716540:2720070,3530,0.9907,0.1022,1.0000,1.0929
0-CM002100.1-2292808:2297652,4844,0.9883,0.1046,1.0000,1.0929
0-CM002100.1-2834211:2836116,1905,0.9951,0.0977,1.0000,1.0928
0-CM002100.1-2711340:2716452,5112,0.9885,0.1038,1.0000,1.0923
0-CM002100.1-2895648:2901495,5847,0.9903,0.1019,1.0000,1.0923
0-CM002100.1-2773605:2779167,5562,0.9861,0.1057,1.0000,1.0918
0-CM002100.1-1141397:1141790,393,0.9955,0.0962,1.0000,1.0917
0-CM002100.1-2855265:2859480,4215,0.9849,0.1060,1.0000,1.0909
0-CM002100.1-817315:822698,5383,0.9787,0.1122,1.0000,1.0909
0-CM002100.1-462244:462459,215,0.9999,0.0905,1.0000,1.0904
0-CM002100.1-1592578:1595074,2496,0.9867,0.1036,1.0000,1.0903
0-CM002100.1-767908:768560,652,0.9999,0.0902,1.0000,1.0901
1-AWPL01000004.1-24439:28179,3740,0.9876,0.1023,1.0000,1.0899
0-CM002100.1-765965:767500,1535,0.9988,0.0911,1.0000,1.0899
0-CM002100.1-1004046:1008828,4782,0.9894,0.1005,1.0000,1.0898
1-AWPL01000042.1-5954:12598,6644,0.9845,0.1052,1.0000,1.0897
0-CM002100.1-3959572:3962513,2941,0.9906,0.0990,1.0000,1.0896
0-CM002100.1-3609382:3613645,4263,0.9931,0.0964,1.0000,1.0895
0-CM002100.1-3328453:3331644,3191,0.9857,0.1038,1.0000,1.0895
0-CM002100.1-924871:926682,1811,0.9926,0.0967,1.0000,1.0892
0-CM002100.1-2362362:2363506,1144,0.9901,0.0988,1.0000,1.0889
0-CM002100.1-1829430:1829967,537,0.9895,0.0992,1.0000,1.0887
0-CM002100.1-387789:390034,2245,0.9910,0.0977,1.0000,1.0887
0-CM002100.1-1505175:1510471,5296,0.9855,0.1031,1.0000,1.0886
0-CM002100.1-4030092:4031516,1424,0.9938,0.0946,1.0000,1.0884
0-CM002100.1-2171934:2173300,1366,0.9921,0.0962,1.0000,1.0883
0-CM002100.1-761472:763463,1991,0.9917,0.0965,1.0000,1.0882
0-CM002100.1-927404:927824,420,0.9918,0.0956,0.9500,1.0874
0-CM002100.1-3211217:3211533,316,0.9957,0.0924,1.0000,1.0881
0-CM002100.1-4215611:4219042,3431,0.9836,0.1045,1.0000,1.0881
0-CM002100.1-1214162:1214967,805,0.9927,0.0954,1.0000,1.0881
0-CM002100.1-780296:783490,3194,0.9889,0.0991,1.0000,1.0880
0-CM002100.1-1559113:1559611,498,0.9937,0.0943,1.0000,1.0880
0-CM002100.1-583592:584493,901,0.9961,0.0918,1.0000,1.0879
2-KK309401.1-17252:22132,4880,0.9898,0.0980,1.0000,1.0879
0-CM002100.1-3342372:3345725,3353,0.9905,0.0599,1.0000,1.0504
0-CM002100.1-2592407:2602113,9706,0.9899,0.0978,1.0000,1.0877
0-CM002100.1-615777:619165,3388,0.9922,0.0954,1.0000,1.0876
0-CM002100.1-1261:1612,351,0.9861,0.1011,1.0000,1.0873
0-CM002100.1-1853070:1861232,8162,0.9791,0.0913,1.0000,1.0705
0-CM002100.1-660494:660699,205,0.9999,0.0871,1.0000,1.0870
0-CM002100.1-730061:733638,3577,0.9878,0.0990,1.0000,1.0868
0-CM002100.1-4130123:4132955,2832,0.9884,0.0984,1.0000,1.0868
0-CM002100.1-3669206:3674280,5074,0.9909,0.0958,1.0000,1.0867
0-CM002100.1-385265:387290,2025,0.9917,0.0946,1.0000,1.0863
0-CM002100.1-1742052:1749673,7621,0.9889,0.0970,1.0000,1.0860
0-CM002100.1-309179:309567,388,0.9968,0.0883,0.9000,1.0851
0-CM002100.1-3204388:3205659,1271,0.9916,0.0938,1.0000,1.0854
0-CM002100.1-1654608:1655919,1311,0.9924,0.0928,1.0000,1.0852
0-CM002100.1-2700684:2701026,342,0.9974,0.0877,1.0000,1.0852
0-CM002100.1-4143482:4149465,5983,0.9832,0.1019,1.0000,1.0851
0-CM002100.1-3160755:3168099,7344,0.9896,0.0954,1.0000,1.0851
0-CM002100.1-3251403:3254791,3388,0.9865,0.0985,1.0000,1.0849
0-CM002100.1-45980:49772,3792,0.9935,0.0911,1.0000,1.0846
0-CM002100.1-3720182:3725569,5387,0.9794,0.1049,1.0000,1.0843
0-CM002100.1-3660423:3661810,1387,0.9932,0.0911,1.0000,1.0843
0-CM002100.1-847790:848101,311,1.0000,0.0842,1.0000,1.0842
0-CM002100.1-3900790:3903034,2244,0.9915,0.0925,1.0000,1.0840
0-CM002100.1-4164901:4166015,1114,0.9887,0.0952,1.0000,1.0839
0-CM002100.1-2943422:2946022,2600,0.9909,0.0929,1.0000,1.0838
0-CM002100.1-3768373:3770692,2319,0.9843,0.0994,1.0000,1.0837
0-CM002100.1-4074361:4082062,7701,0.9811,0.1026,1.0000,1.0837
0-CM002100.1-3461067:3463764,2697,0.9911,0.0924,1.0000,1.0836
0-CM002100.1-3288934:3298986,10052,0.9812,0.1021,1.0000,1.0833
0-CM002100.1-2093502:2093868,366,0.9914,0.0913,1.0000,1.0826
0-CM002100.1-3615970:3623694,7724,0.9852,0.0974,1.0000,1.0826
0-CM002100.1-4160149:4163656,3507,0.9866,0.0958,1.0000,1.0825
0-CM002100.1-3217058:3220671,3613,0.9935,0.0889,1.0000,1.0824
0-CM002100.1-595475:598681,3206,0.9812,0.1011,1.0000,1.0823
0-CM002100.1-1981212:1984300,3088,0.9896,0.0926,1.0000,1.0823
0-CM002100.1-2616559:2619232,2673,0.9897,0.0926,1.0000,1.0823
0-CM002100.1-3421594:3424666,3072,0.9787,0.1035,1.0000,1.0821
0-CM002100.1-3981120:3982359,1239,0.9937,0.0883,1.0000,1.0820
0-CM002100.1-2044660:2046256,1596,0.9832,0.0987,1.0000,1.0819
0-CM002100.1-2930281:2933593,3312,0.9866,0.0951,1.0000,1.0818
0-CM002100.1-1974697:1977451,2754,0.9938,0.0872,1.0000,1.0811
0-CM002100.1-1580922:1586248,5326,0.9883,0.0927,1.0000,1.0810
0-CM002100.1-3299176:3303139,3963,0.9904,0.0906,1.0000,1.0810
0-CM002100.1-2427622:2429284,1662,0.9904,0.0904,1.0000,1.0809
0-CM002100.1-3508001:3509427,1426,0.9862,0.0945,1.0000,1.0807
0-CM002100.1-4387248:4394729,7481,0.9911,0.0893,1.0000,1.0804
0-CM002100.1-648155:657165,9010,0.9897,0.0903,1.0000,1.0800
0-CM002100.1-3556435:3556888,453,0.9947,0.0851,1.0000,1.0798
0-CM002100.1-1022453:1022675,222,1.0000,0.0435,0.3500,1.0435
0-CM002100.1-3783371:3784666,1295,0.9923,0.0871,1.0000,1.0793
0-CM002100.1-4187157:4190782,3625,0.9852,0.0940,1.0000,1.0792
0-CM002100.1-4177973:4183158,5185,0.9866,0.0926,1.0000,1.0792
0-CM002100.1-2606841:2610782,3941,0.9913,0.0874,1.0000,1.0787
0-CM002100.1-3907571:3911761,4190,0.9854,0.0930,1.0000,1.0784
0-CM002100.1-4063368:4071013,7645,0.9829,0.0955,1.0000,1.0783
0-CM002100.1-3170455:3172285,1830,0.9909,0.0874,1.0000,1.0783
0-CM002100.1-2703985:2708668,4683,0.9656,0.1125,1.0000,1.0781
0-CM002100.1-2414753:2417590,2837,0.9906,0.0874,1.0000,1.0781
0-CM002100.1-2550914:2551605,691,1.0000,0.0721,0.3500,1.0721
0-CM002100.1-2907424:2910724,3300,0.9933,0.0843,1.0000,1.0776
0-CM002100.1-2395961:2400220,4259,0.9900,0.0876,1.0000,1.0776
0-CM002100.1-225294:226944,1650,0.9895,0.0877,1.0000,1.0772
0-CM002100.1-51351:51897,546,0.9992,0.0779,1.0000,1.0772
0-CM002100.1-4042265:4042919,654,0.9930,0.0842,1.0000,1.0772
0-CM002100.1-3520810:3526646,5836,0.9886,0.0883,1.0000,1.0769
0-CM002100.1-4033562:4034312,750,0.9941,0.0827,1.0000,1.0769
0-CM002100.1-1051292:1056433,5141,0.9890,0.0875,1.0000,1.0765
0-CM002100.1-2678644:2684854,6210,0.9867,0.0896,1.0000,1.0763
0-CM002100.1-1518596:1522988,4392,0.9799,0.0959,1.0000,1.0758
0-CM002100.1-1735759:1737137,1378,0.9933,0.0825,1.0000,1.0758
0-CM002100.1-3559242:3568958,9716,0.9873,0.0852,1.0000,1.0724
0-CM002100.1-444968:446292,1324,0.9925,0.0829,1.0000,1.0754
0-CM002100.1-1676055:1686105,10050,0.9817,0.0934,1.0000,1.0751
0-CM002100.1-2125934:2127381,1447,0.9917,0.0834,1.0000,1.0751
0-CM002100.1-1295657:1298325,2668,0.9888,0.0860,1.0000,1.0748
1-AWPL01000048.1-242738:246013,3275,0.9911,0.0774,1.0000,1.0684
0-CM002100.1-531474:531964,490,0.9999,0.0747,1.0000,1.0746
0-CM002100.1-2354503:2359136,4633,0.9488,0.1258,1.0000,1.0745
0-CM002100.1-2550405:2550912,507,0.9990,0.0753,1.0000,1.0744
0-CM002100.1-614234:615790,1556,0.9908,0.0834,1.0000,1.0742
0-CM002100.1-1741134:1741904,770,0.9926,0.0813,1.0000,1.0739
1-AWPL01000004.1-29227:33903,4676,0.9845,0.0892,1.0000,1.0736
0-CM002100.1-3825942:3828796,2854,0.9912,0.0824,1.0000,1.0736
0-CM002100.1-1977759:1981181,3422,0.9923,0.0810,1.0000,1.0733
0-CM002100.1-1835909:1840128,4219,0.9913,0.0813,1.0000,1.0726
0-CM002100.1-1955509:1958020,2511,0.9915,0.0811,1.0000,1.0726
0-CM002100.1-3516210:3518582,2372,0.9941,0.0784,1.0000,1.0725
0-CM002100.1-3196100:3196389,289,0.9942,0.0782,1.0000,1.0724
0-CM002100.1-1165666:1167035,1369,0.9950,0.0772,1.0000,1.0722
0-CM002100.1-288099:289078,979,0.9919,0.0802,1.0000,1.0721
0-CM002100.1-3346512:3357055,10543,0.9789,0.0930,1.0000,1.0719
0-CM002100.1-2392439:2395506,3067,0.9884,0.0831,1.0000,1.0715
0-CM002100.1-1972540:1974405,1865,0.9958,0.0751,1.0000,1.0710
0-CM002100.1-405926:410620,4694,0.9876,0.0832,1.0000,1.0708
0-CM002100.1-3791524:3793414,1890,0.9503,0.1204,1.0000,1.0707
0-CM002100.1-3851497:3852640,1143,0.9928,0.0778,1.0000,1.0706
0-CM002100.1-2735998:2737160,1162,0.9894,0.0812,1.0000,1.0705
0-CM002100.1-599078:605313,6235,0.9907,0.0795,1.0000,1.0702
0-CM002100.1-311234:312032,798,0.9891,0.0810,1.0000,1.0701
0-CM002100.1-4246006:4248301,2295,0.9918,0.0781,1.0000,1.0698
1-AWPL01000030.1-107081:116380,9299,0.9812,0.0885,1.0000,1.0697
0-CM002100.1-490709:493318,2609,0.9945,0.0750,1.0000,1.0695
0-CM002100.1-523028:531234,8206,0.9865,0.0827,1.0000,1.0691
0-CM002100.1-1181238:1182206,968,0.9923,0.0770,1.0000,1.0693
0-CM002100.1-2285342:2285837,495,0.9920,0.0771,0.9500,1.0691
0-CM002100.1-2373818:2375953,2135,0.9680,0.1007,1.0000,1.0687
0-CM002100.1-2292211:2292666,455,0.9937,0.0741,1.0000,1.0678
0-CM002100.1-160213:162205,1992,0.9942,0.0733,1.0000,1.0676
0-CM002100.1-3429454:3433630,4176,0.9847,0.0827,1.0000,1.0674
0-CM002100.1-3506831:3507795,964,0.9911,0.0758,1.0000,1.0669
0-CM002100.1-2998992:3003757,4765,0.9891,0.0778,1.0000,1.0668
0-CM002100.1-753417:755435,2018,0.9933,0.0734,1.0000,1.0667
0-CM002100.1-1301325:1306600,5275,0.9869,0.0796,1.0000,1.0664
0-CM002100.1-2933596:2935824,2228,0.9938,0.0724,1.0000,1.0661
0-CM002100.1-1386627:1388259,1632,0.9936,0.0724,1.0000,1.0660
0-CM002100.1-787682:787946,264,1.0000,0.0652,1.0000,1.0652
0-CM002100.1-1431924:1442419,10495,0.9832,0.0820,1.0000,1.0651
1-AWPL01000061.1-122785:127515,4730,0.9948,0.0697,1.0000,1.0646
0-CM002100.1-2905017:2907118,2101,0.9941,0.0703,1.0000,1.0644
0-CM002100.1-4155847:4157021,1174,0.9936,0.0708,1.0000,1.0644
0-CM002100.1-4288069:4288533,464,0.9990,0.0000,0.0000,0.9990
0-CM002100.1-1222871:1224046,1175,0.9924,0.0709,1.0000,1.0632
0-CM002100.1-951567:953383,1816,0.9925,0.0708,1.0000,1.0632
0-CM002100.1-962632:963563,931,0.9558,0.1072,1.0000,1.0630
0-CM002100.1-3900486:3900775,289,0.9933,0.0696,1.0000,1.0629
0-CM002100.1-1598725:1608243,9518,0.9840,0.0789,1.0000,1.0629
0-CM002100.1-58090:60388,2298,0.9905,0.0723,1.0000,1.0628
0-CM002100.1-885766:888077,2311,0.9914,0.0713,1.0000,1.0627
0-CM002100.1-3808139:3810441,2302,0.9931,0.0694,1.0000,1.0625
0-CM002100.1-2522648:2522905,257,0.9998,0.0553,0.2000,1.0551
0-CM002100.1-3954948:3958514,3566,0.9903,0.0708,1.0000,1.0612
0-CM002100.1-3198881:3201540,2659,0.9898,0.0711,1.0000,1.0609
0-CM002100.1-4071179:4072255,1076,0.9947,0.0618,0.4500,1.0566
0-CM002100.1-125295:128257,2962,0.9887,0.0712,1.0000,1.0599
0-CM002100.1-1687707:1694468,6761,0.9893,0.0702,1.0000,1.0595
0-CM002100.1-1115929:1116165,236,0.9999,0.0324,0.2500,1.0324
0-CM002100.1-3539156:3539921,765,0.9948,0.0624,0.6000,1.0571
0-CM002100.1-3553732:3555037,1305,0.9983,0.0590,0.6500,1.0573
0-CM002100.1-3205868:3207769,1901,0.9985,0.0609,1.0000,1.0594
0-CM002100.1-362359:362703,344,0.9952,0.0640,1.0000,1.0592
2-KK309385.1-13085:22583,9498,0.9830,0.0762,1.0000,1.0591
0-CM002100.1-2987488:2988427,939,0.9935,0.0653,1.0000,1.0587
1-AWPL01000061.1-35735:45060,9325,0.9796,0.0790,1.0000,1.0586
0-CM002100.1-489826:490056,230,1.0000,0.0585,1.0000,1.0585
0-CM002100.1-2323317:2324695,1378,0.9885,0.0698,1.0000,1.0582
0-CM002100.1-149479:150656,1177,0.9915,0.0666,1.0000,1.0581
0-CM002100.1-4192316:4192820,504,0.9898,0.0681,1.0000,1.0579
0-CM002100.1-134100:140597,6497,0.9894,0.0683,1.0000,1.0578
0-CM002100.1-158839:160075,1236,0.9921,0.0655,1.0000,1.0576
0-CM002100.1-289676:291699,2023,0.9909,0.0665,1.0000,1.0574
0-CM002100.1-4134369:4134918,549,0.9928,0.0643,1.0000,1.0571
0-CM002100.1-473695:474541,846,0.9905,0.0664,1.0000,1.0569
0-CM002100.1-1640021:1645441,5420,0.9898,0.0531,1.0000,1.0429
0-CM002100.1-1733982:1735765,1783,0.9836,0.0732,1.0000,1.0568
0-CM002100.1-2168840:2170644,1804,0.9774,0.0791,1.0000,1.0565
0-CM002100.1-3048028:3048741,713,0.9907,0.0651,1.0000,1.0558
0-CM002100.1-1136495:1140374,3879,0.9903,0.0654,1.0000,1.0557
1-AWPL01000019.1-22742:33262,10520,0.9821,0.0736,1.0000,1.0557
1-AWPL01000005.1-2771:12648,9877,0.9905,0.0652,1.0000,1.0557
2-KK309423.1-11936:16300,4364,0.9805,0.0745,1.0000,1.0550
0-CM002100.1-3058166:3068819,10653,0.9829,0.0716,1.0000,1.0546
0-CM002100.1-2098566:2099725,1159,0.9900,0.0645,1.0000,1.0545
0-CM002100.1-306063:308955,2892,0.9922,0.0623,1.0000,1.0545
0-CM002100.1-2389265:2392383,3118,0.9921,0.0622,1.0000,1.0543
0-CM002100.1-2750879:2759666,8787,0.9885,0.0655,1.0000,1.0540
2-KK309405.1-58502:61628,3126,0.9884,0.0655,1.0000,1.0538
0-CM002100.1-68997:71485,2488,0.9906,0.0632,1.0000,1.0537
0-CM002100.1-84794:88093,3299,0.9862,0.0669,1.0000,1.0531
0-CM002100.1-4345275:4345718,443,0.9990,0.0519,0.4500,1.0509
0-CM002100.1-2324824:2332174,7350,0.9834,0.0690,1.0000,1.0524
0-CM002100.1-973170:981453,8283,0.9735,0.0785,1.0000,1.0520
0-CM002100.1-162378:163604,1226,0.9865,0.0653,1.0000,1.0518
0-CM002100.1-2040268:2042339,2071,0.9885,0.0631,1.0000,1.0516
0-CM002100.1-3098052:3099611,1559,0.9905,0.0610,1.0000,1.0516
1-AWPL01000048.1-137418:139300,1882,0.9897,0.0616,0.9500,1.0514
0-CM002100.1-4228014:4228235,221,1.0000,0.0337,0.1500,1.0337
0-CM002100.1-3280169:3286289,6120,0.9907,0.0606,1.0000,1.0513
0-CM002100.1-4012055:4015445,3390,0.9895,0.0618,1.0000,1.0513
0-CM002100.1-3362223:3367230,5007,0.9833,0.0679,1.0000,1.0512
0-CM002100.1-4228524:4229811,1287,0.9961,0.0497,0.2500,1.0458
0-CM002100.1-2403484:2406769,3285,0.9876,0.0635,1.0000,1.0512
0-CM002100.1-187756:191899,4143,0.9911,0.0598,1.0000,1.0509
0-CM002100.1-2420771:2424774,4003,0.9852,0.0657,1.0000,1.0508
0-CM002100.1-1960627:1961262,635,0.9970,0.0486,0.3500,1.0456
0-CM002100.1-760020:761488,1468,0.9977,0.0475,0.8500,1.0453
0-CM002100.1-994888:999496,4608,0.9866,0.0633,1.0000,1.0499
0-CM002100.1-1337990:1339335,1345,0.9867,0.0625,1.0000,1.0492
0-CM002100.1-3404644:3405110,466,0.9954,0.0529,1.0000,1.0483
0-CM002100.1-3388248:3390767,2519,0.9921,0.0554,1.0000,1.0475
0-CM002100.1-3487161:3488440,1279,0.9875,0.0400,0.7000,1.0275
0-CM002100.1-3245571:3250252,4681,0.9847,0.0623,1.0000,1.0470
0-CM002100.1-3068880:3071169,2289,0.9854,0.0613,1.0000,1.0467
0-CM002100.1-259346:263349,4003,0.9893,0.0573,1.0000,1.0466
0-CM002100.1-3287447:3288677,1230,0.9340,0.1126,1.0000,1.0466
0-CM002100.1-4293219:4302572,9353,0.9846,0.0619,1.0000,1.0464
0-CM002100.1-2647280:2654374,7094,0.9719,0.0743,1.0000,1.0463
0-CM002100.1-2621187:2625498,4311,0.9864,0.0520,1.0000,1.0385
0-CM002100.1-486237:488355,2118,0.9951,0.0508,1.0000,1.0459
0-CM002100.1-516966:519378,2412,0.9924,0.0535,1.0000,1.0459
0-CM002100.1-1565099:1565840,741,0.9904,0.0554,1.0000,1.0457
0-CM002100.1-2176688:2180541,3853,0.9906,0.0547,1.0000,1.0453
0-CM002100.1-2334968:2337735,2767,0.9908,0.0527,0.7500,1.0435
0-CM002100.1-1281693:1283832,2139,0.9443,0.1007,1.0000,1.0449
0-CM002100.1-2495082:2500664,5582,0.9909,0.0537,1.0000,1.0446
0-CM002100.1-1080887:1081956,1069,0.9842,0.0604,1.0000,1.0446
0-CM002100.1-488487:489739,1252,0.9998,0.0448,1.0000,1.0446
0-CM002100.1-2686670:2692438,5768,0.9915,0.0526,1.0000,1.0441
0-CM002100.1-297155:299750,2595,0.9937,0.0503,1.0000,1.0440
0-CM002100.1-4318644:4319296,652,0.9971,0.0405,0.2000,1.0376
0-CM002100.1-2846212:2854705,8493,0.9794,0.0642,1.0000,1.0436
1-AWPL01000008.1-22138:25190,3052,0.9856,0.0578,1.0000,1.0434
0-CM002100.1-937002:938448,1446,0.9900,0.0528,1.0000,1.0428
0-CM002100.1-3496385:3497033,648,1.0000,0.0356,0.2500,1.0356
0-CM002100.1-3848021:3851473,3452,0.9919,0.0508,1.0000,1.0427
0-CM002100.1-940691:950553,9862,0.9852,0.0575,1.0000,1.0427
0-CM002100.1-3682790:3684719,1929,0.9917,0.0509,1.0000,1.0426
0-CM002100.1-2368692:2369928,1236,0.9894,0.0530,1.0000,1.0424
0-CM002100.1-2186310:2188579,2269,0.9933,0.0491,1.0000,1.0424
1-AWPL01000051.1-45262:54772,9510,0.9863,0.0558,1.0000,1.0421
0-CM002100.1-97014:98620,1606,0.9973,0.0428,0.8500,1.0401
2-KK309379.1-136032:141126,5094,0.9904,0.0510,1.0000,1.0415
0-CM002100.1-900023:904911,4888,0.9807,0.0604,1.0000,1.0411
0-CM002100.1-2878577:2882123,3546,0.9904,0.0504,1.0000,1.0408
0-CM002100.1-1569524:1573928,4404,0.9811,0.0594,1.0000,1.0405
0-CM002100.1-2347974:2349464,1490,0.9812,0.0589,1.0000,1.0401
0-CM002100.1-446381:447525,1144,0.9964,0.0436,1.0000,1.0400
0-CM002100.1-3258101:3268213,10112,0.9866,0.0533,1.0000,1.0399
0-CM002100.1-2001243:2002378,1135,0.9914,0.0481,1.0000,1.0395
0-CM002100.1-391300:393263,1963,0.9920,0.0473,1.0000,1.0393
0-CM002100.1-2566820:2573821,7001,0.9909,0.0484,1.0000,1.0392
0-CM002100.1-3777141:3778212,1071,0.9911,0.0482,1.0000,1.0392
0-CM002100.1-504342:512234,7892,0.9852,0.0538,1.0000,1.0391
0-CM002100.1-3795318:3797111,1793,0.9887,0.0498,1.0000,1.0385
0-CM002100.1-1391509:1392763,1254,0.9906,0.0478,1.0000,1.0384
0-CM002100.1-4000408:4006525,6117,0.9666,0.0715,1.0000,1.0381
0-CM002100.1-1058559:1062155,3596,0.9813,0.0567,1.0000,1.0379
0-CM002100.1-447673:449502,1829,0.9931,0.0447,1.0000,1.0378
0-CM002100.1-1840360:1846107,5747,0.9809,0.0669,1.0000,1.0477
0-CM002100.1-376522:379855,3333,0.9855,0.0522,1.0000,1.0377
0-CM002100.1-3868430:3871977,3547,0.9861,0.0511,1.0000,1.0372
0-CM002100.1-2137026:2143623,6597,0.9832,0.0536,1.0000,1.0368
0-CM002100.1-3443776:3445187,1411,0.9918,0.0449,1.0000,1.0367
0-CM002100.1-2783553:2784866,1313,0.9812,0.0553,1.0000,1.0365
0-CM002100.1-2884742:2885167,425,1.0000,0.0356,0.2000,1.0356
0-CM002100.1-1548541:1556954,8413,0.9891,0.0466,1.0000,1.0358
0-CM002100.1-93348:94376,1028,0.9954,0.0385,0.6000,1.0340
0-CM002100.1-230137:231859,1722,0.9994,0.0359,1.0000,1.0353
0-CM002100.1-3072591:3075480,2889,0.9896,0.0457,1.0000,1.0353
0-CM002100.1-2223452:2227880,4428,0.9896,0.0457,1.0000,1.0353
0-CM002100.1-3255017:3256806,1789,1.0000,0.0348,1.0000,1.0348
0-CM002100.1-522230:522452,222,0.9948,0.0252,0.2500,1.0200
0-CM002100.1-2928096:2929194,1098,0.9925,0.0421,1.0000,1.0345
0-CM002100.1-770118:774913,4795,0.9908,0.0436,1.0000,1.0344
0-CM002100.1-3250290:3251041,751,0.9998,0.0156,0.1000,1.0154
